id,country_id,city_id,name,slug,type,place_kind,category,tags,description_short,lat,lng,address,website,phone,instagram,google_maps_url,price_level
ntr-kiwami-sushi,vn,ntr,🍣 Kiwami Sushi,ntr-kiwami-sushi,restaurant,business,restaurant,"[""sushi"",""omakase"",""japanese"",""small""]","Небольшой японский ресторан с форматом omakase, ориентированный на свежесть рыбы и аккуратную подачу.",12.2379,109.196,,,,,,
ntr-skylight-rooftop-skydeck,vn,ntr,🌃 Skylight Rooftop / Skydeck,ntr-skylight-rooftop-skydeck,bar,business,bar,"[""rooftop"",""nightlife"",""view"",""club""]",Rooftop-бар и ночной клуб на крыше отеля Havana с панорамным видом на город и море.,12.2386,109.1961,,,,,,
ntr-cho-am,vn,ntr,🛍️ Chợ Đầm,ntr-cho-am,market,business,market,"[""shopping"",""local-life"",""food"",""bargain""]","Главный крытый рынок Нячанга с продуктами, стрит-фудом и сувенирами.",12.2483,109.1904,,,,,,
ntr-nha-trang-night-market,vn,ntr,🌙 Nha Trang Night Market,ntr-nha-trang-night-market,night-market,business,night-market,"[""street-food"",""shopping"",""evening"",""tourist""]","Вечерний туристический рынок у набережной с сувенирами, уличной едой и прогулочной атмосферой.",12.2373,109.1979,,,,,,
phu-long-beach,vn,phu,🏖️ Long Beach,phu-long-beach,beach,showplace,beach,"[""beach"",""sunset"",""resort"",""must-see""]","Самый известный и протяжённый пляж Фукуока, расположенный вдоль западного побережья острова.",10.2579,103.9681,,,,,,
phu-sao-beach,vn,phu,🏝️ Sao Beach,phu-sao-beach,beach,showplace,beach,"[""beach"",""white-sand"",""photo"",""paradise""]",Белоснежный пляж на юго-востоке острова с бирюзовой водой и пальмами — один из самых фотогеничных во Вьетнаме.,9.9885,104.0903,,,,,,
phu-ong-lang-beach,vn,phu,🌿 Ong Lang Beach,phu-ong-lang-beach,beach,showplace,beach,"[""beach"",""quiet"",""family"",""local""]","Спокойный и менее туристический пляж на северо-западе Фукуока, популярный среди семей и любителей тишины.",10.3203,103.9564,,,,,,
phu-phu-quoc-national-park,vn,phu,🌳 Phu Quoc National Park,phu-phu-quoc-national-park,nature,showplace,nature,"[""national-park"",""hiking"",""wildlife"",""eco""]","Один из крупнейших национальных парков Вьетнама, занимающий более половины острова и охраняющий тропические леса и дикую природу.",10.3,104,,,,,,
phu-dinh-cau-temple,vn,phu,🛕 Dinh Cậu Temple,phu-dinh-cau-temple,temple,showplace,temple,"[""temple"",""sea-view"",""local"",""spiritual""]","Буддийско-даосский храм на скале у моря, покровительствующий рыбакам и мореплавателям.",10.2315,103.9658,,,,,,
phu-phu-quoc-night-market,vn,phu,🌙 Phu Quoc Night Market,phu-phu-quoc-night-market,night-market,business,night-market,"[""street-food"",""shopping"",""evening"",""vibe""]","Главный ночной рынок острова в центре Дыонг Донга с уличной едой, сувенирами и живой атмосферой.",10.228,103.966,,,,,,
phu-fish-sauce-factory,vn,phu,🐟 Fish Sauce Factory,phu-fish-sauce-factory,factory,showplace,factory,"[""fish-sauce"",""local-product"",""tour"",""tasting""]","Традиционная фабрика рыбного соуса, где можно увидеть процесс производства знаменитого фукуокского ныок мам.",10.235,103.967,,,,,,
phu-phu-quoc-prison,vn,phu,⚰️ Phu Quoc Prison,phu-phu-quoc-prison,memorial,showplace,memorial,"[""history"",""war"",""education"",""memorial""]","Мемориал бывшей тюрьмы, где содержались тысячи военнопленных во время войны во Вьетнаме.",10.24,103.98,,,,,,
phu-vinpearl-safari-grand-world,vn,phu,🦁 Vinpearl Safari & Grand World,phu-vinpearl-safari-grand-world,theme-park,showplace,theme-park,"[""safari"",""park"",""family"",""day-trip""]",Крупнейший сафари-парк Вьетнама и тематический комплекс Grand World на севере острова.,10.35,103.97,,,,,,
phu-hon-thom-cable-car,vn,phu,🚠 Hon Thom Cable Car,phu-hon-thom-cable-car,attraction,showplace,attraction,"[""cable-car"",""island"",""record"",""view""]","Самая длинная морская канатная дорога в мире, соединяющая материковую часть Фукуока с островом Хон Том.",10.34,103.96,,,,,,
phu-banh-canh-cha-ca-ong-hai,vn,phu,🍜 Bánh Canh Chả Cá Ông Hai,phu-banh-canh-cha-ca-ong-hai,restaurant,business,restaurant,"[""local-specialty"",""soup"",""budget"",""famous""]",Легендарная лавка супа bánh canh с рыбными котлетами — одно из самых известных мест на Фукуоке.,10.229,103.9665,,,,,,
phu-oc-343,vn,phu,🐚 Ốc 343,phu-oc-343,restaurant,business,restaurant,"[""seafood"",""snails"",""spicy"",""local""]","Популярный ресторан морепродуктов, специализирующийся на блюдах из улиток и моллюсков.",10.23,103.967,,,,,,
phu-ganh-dau-crab-market,vn,phu,🦀 Gành Dầu Crab Market,phu-ganh-dau-crab-market,market,business,market,"[""crab"",""seafood"",""choose-live"",""local""]","Рыбный рынок на северо-западе острова, где можно выбрать свежих крабов и приготовить их на месте.",10.41,103.92,,,,,,
phu-rory-s-beach-bar,vn,phu,🌴 Rory’s Beach Bar,phu-rory-s-beach-bar,bar,business,bar,"[""beach-bar"",""sunset"",""cocktails"",""chill""]","Популярный пляжный бар на Long Beach с закатами, коктейлями и расслабленной атмосферой.",10.257,103.968,,,,,,
phu-the-pepper-tree,vn,phu,🌿 The Pepper Tree,phu-the-pepper-tree,restaurant,business,restaurant,"[""european"",""garden"",""romantic"",""upscale""]","Уютный ресторан с европейской кухней и тропическим садом, ориентированный на гостей бутик-отелей.",10.25,103.97,,,,,,
phu-luna-rossa,vn,phu,🍝 Luna Rossa,phu-luna-rossa,restaurant,business,restaurant,"[""italian"",""pizza"",""sunset"",""romantic""]",Итальянский ресторан на Long Beach с пиццей из дровяной печи и видом на море.,10.255,103.969,,,,,,
phu-phuongbinh-restaurant,vn,phu,🍲 PhuongBinh Restaurant,phu-phuongbinh-restaurant,restaurant,business,restaurant,"[""vietnamese"",""family"",""popular"",""budget""]","Семейный ресторан с вьетнамской кухней, известный большим выбором блюд и уютной атмосферой.",10.2305,103.9668,,,,,,
phu-shimmer-restaurant,vn,phu,🌊 Shimmer Restaurant,phu-shimmer-restaurant,restaurant,business,restaurant,"[""fine-dining"",""sea-view"",""romantic"",""upscale""]",Ресторан высокой кухни в бутик-отеле Salinda с панорамным видом на море и авторской интерпретацией вьетнамской кухни.,10.225,103.965,,,,,,
phu-uong-bang-night-market,vn,phu,🌙 Đường Bàng Night Market,phu-uong-bang-night-market,night-market,business,night-market,"[""local"",""street-food"",""quiet"",""evening""]","Маленький ночной рынок в районе Duong Ba Lam, ориентированный на местных жителей и гостей близлежащих отелей.",10.25,103.975,,,,,,
han-hoan-kiem-lake-ngoc-son-temple,vn,han,🌊 Hoan Kiem Lake & Ngoc Son Temple,han-hoan-kiem-lake-ngoc-son-temple,landmark,showplace,landmark,"[""lake"",""temple"",""city-center"",""must-see""]","Сердце Ханоя — живописное озеро с легендарным храмом на острове, символ города и место встреч горожан.",21.0298,105.8517,,,,,,
han-old-quarter,vn,han,🏮 Old Quarter,han-old-quarter,heritage,showplace,heritage,"[""unesco"",""confucian"",""history"",""education""]","Исторический центр Ханоя с лабиринтом узких улиц, каждая из которых когда-то специализировалась на определённом ремесле. Первый университет Вьетнама, посвящённый Конфуцию и учёным, объект национального значения.",21.028,105.819,,,,,,
han-hoa-lo-prison,vn,han,⚰️ Hoa Lo Prison,han-hoa-lo-prison,memorial,showplace,memorial,"[""history"",""war"",""colonial"",""education""]","Бывшая тюрьма французской колониальной эпохи, позже использовавшаяся во Вьетнамской войне.",21.027,105.842,,,,,,
han-st-joseph-s-cathedral,vn,han,⛪ St. Joseph’s Cathedral,han-st-joseph-s-cathedral,church,showplace,church,"[""cathedral"",""gothic"",""landmark"",""photo""]","Неоготический католический собор в центре Ханоя, напоминающий парижский Нотр-Дам.",21.0278,105.853,,,,,,
han-one-pillar-pagoda,vn,han,🏯 One Pillar Pagoda,han-one-pillar-pagoda,temple,showplace,temple,"[""temple"",""iconic"",""lotus"",""heritage""]","Уникальная буддийская пагода в форме цветка лотоса, стоящая на одной каменной колонне.",21.031,105.819,,,,,,
han-west-lake,vn,han,🌊 West Lake,han-west-lake,lake,showplace,lake,"[""lake"",""temple"",""sunset"",""local-life""]",Крупнейшее озеро Ханоя с буддийской пагодой на берегу и множеством кафе и ресторанов.,21.04,105.81,,,,,,
han-quan-thanh-temple,vn,han,🛕 Quan Thanh Temple,han-quan-thanh-temple,temple,showplace,temple,"[""daoist"",""ancient"",""bronze"",""heritage""]","Один из старейших даосских храмов Ханоя, посвящённый богу войны и покровителю северных ворот города.",21.045,105.812,,,,,,
han-flag-tower-of-hanoi,vn,han,🏳️ Flag Tower of Hanoi,han-flag-tower-of-hanoi,landmark,showplace,landmark,"[""tower"",""history"",""viewpoint"",""heritage""]","Историческая башня, построенная в начале XIX века и сохранившаяся как символ независимости Вьетнама.",21.025,105.822,,,,,,
han-ba-dinh-square-ho-chi-minh-mausoleum,vn,han,🏛️ Ba Dinh Square & Ho Chi Minh Mausoleum,han-ba-dinh-square-ho-chi-minh-mausoleum,memorial,showplace,memorial,"[""mausoleum"",""politics"",""history"",""must-see""]","Главная площадь Вьетнама, где находится мавзолей Хо Ши Мина и правительственные здания.",21.034,105.82,,,,,,
sgn-ben-thanh-market,vn,sgn,🛍️ Ben Thanh Market,sgn-ben-thanh-market,market,business,market,"[""shopping"",""street-food"",""iconic"",""tourist""]","Самый известный рынок Сайгона и символ города, расположенный в самом центре.",10.772,106.698,,,,,,
sgn-notre-dame-cathedral-basilica-of-saigon,vn,sgn,⛪ Notre-Dame Cathedral Basilica of Saigon,sgn-notre-dame-cathedral-basilica-of-saigon,church,showplace,church,"[""cathedral"",""colonial"",""landmark"",""photo""]","Неоготический собор из красного кирпича, построенный французами в XIX веке.",10.78,106.7,,,,,,
sgn-central-post-office,vn,sgn,📮 Central Post Office,sgn-central-post-office,heritage,showplace,heritage,"[""colonial"",""architecture"",""history"",""working""]","Историческое здание почты, спроектированное Гюставом Эйфелем, с великолепным интерьером.",10.7793,106.7008,,,,,,
sgn-independence-palace,vn,sgn,🏛️ Independence Palace,sgn-independence-palace,heritage,showplace,heritage,"[""history"",""war"",""palace"",""must-see""]","Бывшая резиденция президента Южного Вьетнама, где завершилась война 30 апреля 1975 года.",10.7795,106.699,,,,,,
sgn-war-remnants-museum,vn,sgn,⚔️ War Remnants Museum,sgn-war-remnants-museum,museum,showplace,museum,"[""war"",""history"",""education"",""emotional""]","Один из самых посещаемых музеев Вьетнама, посвящённый войне во Вьетнаме.",10.78,106.693,,,,,,
sgn-jade-emperor-pagoda,vn,sgn,🛕 Jade Emperor Pagoda,sgn-jade-emperor-pagoda,temple,showplace,temple,"[""temple"",""daoist"",""spiritual"",""photo""]",Буддийско-даосский храм с богатым декором и атмосферой духовности.,10.775,106.697,,,,,,
sgn-binh-tay-market,vn,sgn,🛍️ Binh Tay Market,sgn-binh-tay-market,market,business,market,"[""local"",""wholesale"",""authentic"",""chinese""]","Крупнейший оптовый рынок Чolon (китайского квартала), ориентированный на местных.",10.747,106.638,,,,,,
sgn-tao-dan-park,vn,sgn,🌳 Tao Dan Park,sgn-tao-dan-park,park,showplace,park,"[""park"",""local-life"",""morning"",""green""]","Главный городской парк Сайгона с озерами, аллеями и местной жизнью.",10.768,106.685,,,,,,
sgn-bitexco-financial-tower-skydeck,vn,sgn,🌃 Bitexco Financial Tower & Skydeck,sgn-bitexco-financial-tower-skydeck,viewpoint,showplace,viewpoint,"[""skyscraper"",""view"",""night"",""city""]",Самое высокое здание центра Сайгона с смотровой площадкой на 49 этаже.,10.771,106.703,,,,,,
sgn-saigon-river-promenade,vn,sgn,🌊 Saigon River Promenade,sgn-saigon-river-promenade,promenade,showplace,promenade,"[""river"",""evening"",""walk"",""photo""]","Набережная реки Сайгон с парком, кафе и видами на мосты и корабли.",10.775,106.705,,,,,,
