entity_type,entity_id,tab_key,lang,title,body_markdown,source
place,cnx-graph-cafe,overview,ru,,"## Что попробовать обязательно

- 🍽️ Фирменное блюдо/напиток заведения  
- 🍽️ Ещё одна популярная позиция из меню  
- 🍽️ Попробовать сезонный/локальный специалитет (если есть)

## Как добраться

- 🚶 Пешком — если вы уже в центре/рядом  
- 🚕 Такси / Grab (самый удобный вариант)  
- 🚌 Общественный транспорт: уточняется  
- 🗺️ Ориентир: по координатам

## Полезные нюансы

- ⚠️ Проверьте актуальные правила/цены перед визитом  
- 🌞 Лучшее время: утро или ближе к закату  
- 👕 Удобная обувь; для храмов — закрытая одежда  
- 🐾 Соблюдайте правила поведения и чистоту

## Локальная ценность

Место заметно в городской жизни: сюда приходят за впечатлениями и локальным контекстом. Оно поддерживает туристическую экономику и помогает сохранять культурный/природный ландшафт района.

## Лучшие точки для фото

- 📷 Главную точку/фасад  
- 📷 Детали (архитектура/интерьер/подача)  
- 🌅 Свет в золотой час (закат/рассвет)

## Практическая информация

- **Адрес:** по координатам (уточняется)  
- **Сайт / соцсети:** —  
- **Контакты:** —

## Почему это важно?

- 🌟 Икона кофейной сцены  
- 🌍 Современная культура кофе  
- 📸 Минималистичный интерьер

## Билеты и посещение

- 💰 Уточняется (цены могут меняться)  
- 🎟️ Если есть туры/экскурсии — уточняйте на месте  
- 🆓 Бесплатные зоны/часы: уточняется
",mixed
place,cnx-woo-cafe-art-gallery,overview,ru,,"## Что попробовать обязательно

- 🍽️ Фирменное блюдо/напиток заведения  
- 🍽️ Ещё одна популярная позиция из меню  
- 🍽️ Попробовать сезонный/локальный специалитет (если есть)

## Как добраться

- 🚶 Пешком — если вы уже в центре/рядом  
- 🚕 Такси / Grab (самый удобный вариант)  
- 🚌 Общественный транспорт: уточняется  
- 🗺️ Ориентир: по координатам

## Полезные нюансы

- ⚠️ Проверьте актуальные правила/цены перед визитом  
- 🌞 Лучшее время: утро или ближе к закату  
- 👕 Удобная обувь; для храмов — закрытая одежда  
- 🐾 Соблюдайте правила поведения и чистоту

## Локальная ценность

Место заметно в городской жизни: сюда приходят за впечатлениями и локальным контекстом. Оно поддерживает туристическую экономику и помогает сохранять культурный/природный ландшафт района.

## Лучшие точки для фото

- 📷 Главную точку/фасад  
- 📷 Детали (архитектура/интерьер/подача)  
- 🌅 Свет в золотой час (закат/рассвет)

## Практическая информация

- **Адрес:** по координатам (уточняется)  
- **Сайт / соцсети:** —  
- **Контакты:** —

## Почему это важно?

- 🌟 Сочетание искусства и кухни  
- 🌍 Культурное пространство  
- 📸 Атмосферные интерьеры

## Билеты и посещение

- 💰 Уточняется (цены могут меняться)  
- 🎟️ Если есть туры/экскурсии — уточняйте на месте  
- 🆓 Бесплатные зоны/часы: уточняется
",mixed
place,cnx-the-riverside-bar-restaurant,overview,ru,,"## Что попробовать обязательно

- 🍽️ Фирменное блюдо/напиток заведения  
- 🍽️ Ещё одна популярная позиция из меню  
- 🍽️ Попробовать сезонный/локальный специалитет (если есть)

## Как добраться

- 🚶 Пешком — если вы уже в центре/рядом  
- 🚕 Такси / Grab (самый удобный вариант)  
- 🚌 Общественный транспорт: уточняется  
- 🗺️ Ориентир: по координатам

## Полезные нюансы

- ⚠️ Проверьте актуальные правила/цены перед визитом  
- 🌞 Лучшее время: утро или ближе к закату  
- 👕 Удобная обувь; для храмов — закрытая одежда  
- 🐾 Соблюдайте правила поведения и чистоту

## Локальная ценность

Место заметно в городской жизни: сюда приходят за впечатлениями и локальным контекстом. Оно поддерживает туристическую экономику и помогает сохранять культурный/природный ландшафт района.

## Лучшие точки для фото

- 📷 Главную точку/фасад  
- 📷 Детали (архитектура/интерьер/подача)  
- 🌅 Свет в золотой час (закат/рассвет)

## Практическая информация

- **Адрес:** по координатам (уточняется)  
- **Сайт / соцсети:** —  
- **Контакты:** —

## Почему это важно?

- 🌟 Музыка и атмосфера  
- 🌍 Вечерний отдых у воды  
- 📸 Ночная жизнь Чиангмая

## Билеты и посещение

- 💰 Уточняется (цены могут меняться)  
- 🎟️ Если есть туры/экскурсии — уточняйте на месте  
- 🆓 Бесплатные зоны/часы: уточняется
",mixed
place,cnx-dash-restaurant,overview,ru,,"## Что попробовать обязательно

- 🍽️ Фирменное блюдо/напиток заведения  
- 🍽️ Ещё одна популярная позиция из меню  
- 🍽️ Попробовать сезонный/локальный специалитет (если есть)

## Как добраться

- 🚶 Пешком — если вы уже в центре/рядом  
- 🚕 Такси / Grab (самый удобный вариант)  
- 🚌 Общественный транспорт: уточняется  
- 🗺️ Ориентир: по координатам

## Полезные нюансы

- ⚠️ Проверьте актуальные правила/цены перед визитом  
- 🌞 Лучшее время: утро или ближе к закату  
- 👕 Удобная обувь; для храмов — закрытая одежда  
- 🐾 Соблюдайте правила поведения и чистоту

## Локальная ценность

Место заметно в городской жизни: сюда приходят за впечатлениями и локальным контекстом. Оно поддерживает туристическую экономику и помогает сохранять культурный/природный ландшафт района.

## Лучшие точки для фото

- 📷 Главную точку/фасад  
- 📷 Детали (архитектура/интерьер/подача)  
- 🌅 Свет в золотой час (закат/рассвет)

## Практическая информация

- **Адрес:** по координатам (уточняется)  
- **Сайт / соцсети:** —  
- **Контакты:** —

## Почему это важно?

- 🌟 Северная кухня  
- 🌍 Традиционный интерьер  
- 📸 Аутентичная подача

## Билеты и посещение

- 💰 Уточняется (цены могут меняться)  
- 🎟️ Если есть туры/экскурсии — уточняйте на месте  
- 🆓 Бесплатные зоны/часы: уточняется
",mixed
place,cnx-fern-forest-cafe,overview,ru,,"## Что попробовать обязательно

- 🍽️ Фирменное блюдо/напиток заведения  
- 🍽️ Ещё одна популярная позиция из меню  
- 🍽️ Попробовать сезонный/локальный специалитет (если есть)

## Как добраться

- 🚶 Пешком — если вы уже в центре/рядом  
- 🚕 Такси / Grab (самый удобный вариант)  
- 🚌 Общественный транспорт: уточняется  
- 🗺️ Ориентир: по координатам

## Полезные нюансы

- ⚠️ Проверьте актуальные правила/цены перед визитом  
- 🌞 Лучшее время: утро или ближе к закату  
- 👕 Удобная обувь; для храмов — закрытая одежда  
- 🐾 Соблюдайте правила поведения и чистоту

## Локальная ценность

Место заметно в городской жизни: сюда приходят за впечатлениями и локальным контекстом. Оно поддерживает туристическую экономику и помогает сохранять культурный/природный ландшафт района.

## Лучшие точки для фото

- 📷 Главную точку/фасад  
- 📷 Детали (архитектура/интерьер/подача)  
- 🌅 Свет в золотой час (закат/рассвет)

## Практическая информация

- **Адрес:** по координатам (уточняется)  
- **Сайт / соцсети:** —  
- **Контакты:** —

## Почему это важно?

- 🌟 Лучшие завтраки  
- 🌍 Уютная атмосфера  
- 📸 Зелёный дворик

## Билеты и посещение

- 💰 Уточняется (цены могут меняться)  
- 🎟️ Если есть туры/экскурсии — уточняйте на месте  
- 🆓 Бесплатные зоны/часы: уточняется
",mixed
place,hhn-hua-hin-beach,overview,ru,,"## Почему это важно?

- 🌟 Один из самых спокойных курортных пляжей Таиланда  
- 🌍 Исторический королевский курорт  
- 📸 Белый песок, лошади на пляже и мягкие закаты

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Аренда лежаков — платно  
- 🆓 Общественный пляж

## Лучшие точки для фото

- 📷 Береговую линию  
- 📷 Лошадей на фоне моря  
- 🌅 Закат

## Практическая информация

- **Адрес:** Hua Hin, Prachuap Khiri Khan

## Как добраться

- 🚶 Пешком из центра Хуахина  
- 🚕 Такси  
- 🚌 Поезда и автобусы до Hua Hin  
- 🗺️ Побережье города

## Полезные нюансы

- ⚠️ Возможны сильные ветра  
- 🌞 Лучшее время — утро и вечер  
- 👕 Пляжная одежда  
- 🐾 Лошади на пляже — соблюдайте дистанцию

## Локальная ценность

Пляж формирует основу туристического имиджа Хуахина и поддерживает локальный сервис и семейный бизнес.
",editorial
place,hhn-hua-hin-railway-station,overview,ru,,"## Почему это важно?

- 🌟 Архитектурный символ Хуахина  
- 🌍 Историческая станция королевского курорта  
- 📸 Яркие павильоны и поезда

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ —  
- 🆓 Свободный вход

## Лучшие точки для фото

- 📷 Королевский павильон  
- 📷 Поезда  
- 🌅 Детали архитектуры

## Практическая информация

- **Адрес:** Hua Hin Railway Station

## Как добраться

- 🚶 Пешком из центра  
- 🚕 Такси  
- 🚌 Поезд из Бангкока  
- 🗺️ Центральный Хуахин

## Полезные нюансы

- ⚠️ Рабочая станция — соблюдайте безопасность  
- 🌞 Лучше днём  
- 👕 Повседневная одежда  
- 🐾 —

## Локальная ценность

Станция — символ эпохи, когда Хуахин стал королевским курортом Таиланда.
",editorial
place,hhn-cicada-market,overview,ru,,"## Почему это важно?

- 🌟 Самый атмосферный рынок Хуахина  
- 🌍 Центр местного искусства  
- 📸 Свет, арт и музыка

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Покупки — платно  
- 🆓 Вход свободный

## Лучшие точки для фото

- 📷 Арт-лавки  
- 📷 Сцену  
- 🌅 Вечерний свет

## Практическая информация

- **Адрес:** Cicada Market, Hua Hin

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🗺️ Юг Хуахина

## Полезные нюансы

- ⚠️ Работает не каждый день  
- 🌞 Лучшее время — вечер  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Рынок поддерживает местных художников и ремесленников Хуахина.
",editorial
place,hhn-khao-takiab,overview,ru,,"## Почему это важно?

- 🌟 Панорамный вид на Хуахин  
- 🌍 Буддийский храм  
- 📸 Город и море с высоты

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ —  
- 🆓 Свободный вход

## Лучшие точки для фото

- 📷 Вид на город  
- 📷 Храм  
- 🌅 Побережье

## Практическая информация

- **Адрес:** Khao Takiab, Hua Hin

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🗺️ Южный Хуахин

## Полезные нюансы

- ⚠️ Берегите вещи от обезьян  
- 🌞 Лучше утром  
- 👕 Удобная обувь  
- 🐾 Не кормить животных

## Локальная ценность

Место сочетает духовную и природную ценность и является популярным у местных жителей.
",editorial
place,hhn-phraya-nakhon-cave,overview,ru,,"## Почему это важно?

- 🌟 Одна из самых необычных достопримечательностей Таиланда  
- 🌍 Королевское наследие  
- 📸 Павильон в луче солнца

## Билеты и посещение

- 💰 Вход в парк — платно  
- 🎟️ Экосбор  
- 🆓 —

## Лучшие точки для фото

- 📷 Павильон  
- 📷 Луч света  
- 🌅 Контраст света и тени

## Практическая информация

- **Адрес:** Sam Roi Yot NP

## Как добраться

- 🚕 Такси  
- 🚤 Лодка + пешком  
- 🗺️ Национальный парк Sam Roi Yot

## Полезные нюансы

- ⚠️ Жаркий подъём  
- 🌞 Лучшее время — утро  
- 👕 Удобная обувь  
- 🐾 Вода обязательна

## Локальная ценность

Пещера — часть национального парка и важный объект сохранения природного наследия региона.
",editorial
place,hhn-vana-nava-water-jungle,overview,ru,,"## Почему это важно?

- 🌟 Лучший аквапарк региона  
- 🌍 Семейный отдых  
- 📸 Яркие зоны и горки

## Билеты и посещение

- 💰 ~1200 THB  
- 🎟️ Билеты дневные  
- 🆓 —

## Лучшие точки для фото

- 📷 Горки  
- 📷 Зоны отдыха  
- 🌅 Панораму парка

## Практическая информация

- **Адрес:** Hua Hin

## Как добраться

- 🚕 Такси  
- 🚌 Трансфер от отелей  
- 🗺️ Юг Хуахина

## Полезные нюансы

- ⚠️ Очереди в высокий сезон  
- 🌞 Приходить утром  
- 👕 Купальная одежда  
- 🐾 —

## Локальная ценность

Парк поддерживает семейный туризм и индустрию развлечений Хуахина.
",editorial
place,hhn-let-s-sea-bar,overview,ru,,"## Как добраться

- 🚕 Такси  
- 🗺️ Khao Takiab

## Полезные нюансы

- ⚠️ Лучше вечером  
- 🌞 Закат — лучшее время  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Бар поддерживает атмосферу курортного Хуахина и местный сервис.

## Лучшие точки для фото

- 📷 Бар у моря  
- 📷 Коктейли  
- 🌅 Закат

## Практическая информация

- **Адрес:** Khao Takiab, Hua Hin

## Почему это важно?

- 🌟 Коктейли у моря  
- 🌍 Романтическая атмосфера  
- 📸 Закаты

## Билеты и посещение

- 💰 Средний чек — 💵💵  
- 🎟️ Вход свободный  
- 🆓 —
",editorial
place,hhn-baan-itsara-restaurant,overview,ru,,"## Как добраться

- 🚕 Пешком из центра  
- 🗺️ Пляж Hua Hin

## Полезные нюансы

- ⚠️ Популярно среди туристов  
- 🌞 Лучше днём  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Ресторан сохраняет кулинарные традиции Хуахина и поддерживает локальных поставщиков.

## Лучшие точки для фото

- 📷 Дом и интерьер  
- 📷 Блюда  
- 🌅 Вид на море

## Практическая информация

- **Адрес:** Hua Hin Beach

## Почему это важно?

- 🌟 Аутентичная тайская кухня  
- 🌍 Историческое здание  
- 📸 Вид на море

## Билеты и посещение

- 💰 Средний чек — 💵💵  
- 🎟️ Очереди в часы пик  
- 🆓 —
",editorial
place,kbi-railay-beach,overview,ru,,"## Почему это важно?

- 🌟 Самый фотогеничный пляж региона  
- 🌍 Уникальное сочетание моря и скал  
- 📸 Лагуны, утёсы и лодки long-tail

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Лодка — платно  
- 🆓 Пляж общественный

## Лучшие точки для фото

- 📷 Известняковые скалы  
- 📷 Пляж с лодками  
- 🌅 Закат

## Практическая информация

- **Адрес:** Railay, Krabi  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚤 Лодка long-tail из Ao Nang  
- 🗺️ Западное побережье Краби

## Полезные нюансы

- ⚠️ Многолюдно днём  
- 🌞 Лучшее время — утро  
- 👕 Пляжная одежда  
- 🐾 Осторожно на скалах

## Локальная ценность

Railay поддерживает местные лодочные сообщества и туризм Краби.
",editorial
place,kbi-ao-nang-beach,overview,ru,,"## Почему это важно?

- 🌟 Туристический центр Краби  
- 🌍 Удобная база для экскурсий  
- 📸 Закаты и побережье

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Лодки — платно  
- 🆓 Общественный пляж

## Лучшие точки для фото

- 📷 Главный вид/панораму (самый узнаваемый ракурс)  
- 📷 Детали: скалы, лагуна, храмовые элементы или природные текстуры  
- 🌅 Свет: на рассвете/закате кадры получаются максимально объёмными

## Практическая информация

- **Адрес:** Ao Nang, Krabi  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси / трансфер  
- 🛵 Байк  
- 🚌 Сонгтэо / лодка (если применимо)  
- 🗺️ Ориентир: туристическая зона Ao Nang

## Полезные нюансы

- ⚠️ В высокий сезон бывает многолюдно — планируйте ранний выезд  
- 🌞 Лучшее время: утро или закат  
- 👕 Одежда: лёгкая; для храмов — закрытые плечи и колени  
- 🐾 Безопасность: солнцезащита, вода; на камнях/скалах осторожно

## Локальная ценность

Эта локация — важная часть туристической экономики Краби: она поддерживает местные лодочные сервисы, гидов, кафе и семейные бизнесы, а также помогает сохранять природные территории через сборы и правила посещения.
",editorial
place,kbi-phi-phi-islands,overview,ru,,"## Почему это важно?

- 🌟 Открыточные пейзажи  
- 🌍 Национальный парк  
- 📸 Лагуны и скалы

## Билеты и посещение

- 💰 Вход: зависит от локации (часто бесплатно; в парках/экозонах бывает сбор)  
- 🎟️ Туры/трансфер: оплачиваются отдельно, если едете с экскурсией  
- 🆓 Бесплатно: обзор/прогулка и фото в общественных зонах (если доступны)

## Лучшие точки для фото

- 📷 Главный вид/панораму (самый узнаваемый ракурс)  
- 📷 Детали: скалы, лагуна, храмовые элементы или природные текстуры  
- 🌅 Свет: на рассвете/закате кадры получаются максимально объёмными

## Практическая информация

- **Адрес:** Phi Phi Islands, Krabi  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси / трансфер  
- 🛵 Байк  
- 🚌 Сонгтэо / лодка (если применимо)  
- 🗺️ Ориентир: туристическая зона Ao Nang

## Полезные нюансы

- ⚠️ В высокий сезон бывает многолюдно — планируйте ранний выезд  
- 🌞 Лучшее время: утро или закат  
- 👕 Одежда: лёгкая; для храмов — закрытые плечи и колени  
- 🐾 Безоп safety: солнцезащита, вода; на камнях/скалах осторожно

## Локальная ценность

Эта локация — важная часть туристической экономики Краби: она поддерживает местные лодочные сервисы, гидов, кафе и семейные бизнесы, а также помогает сохранять природные территории через сборы и правила посещения.
",editorial
place,kbi-emerald-pool,overview,ru,,"## Почему это важно?

- 🌟 Купание в природном бассейне  
- 🌍 Экологическая тропа  
- 📸 Изумрудная вода

## Билеты и посещение

- 💰 Вход: ~200 THB (входит в билет Khao Phra Bang Khram NP)  
- 🎟️ Туры/трансфер: оплачиваются отдельно  
- 🆓 Бесплатно: нет

## Лучшие точки для фото

- 📷 Изумрудную воду  
- 📷 Тропическую растительность  
- 🌅 Свет в кроне деревьев

## Практическая информация

- **Адрес:** Khao Phra Bang Khram Nature Reserve, Krabi  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси / трансфер из Ao Nang (~1 час)  
- 🛵 Байк (только опытным)  
- 🗺️ Национальный парк Khao Phra Bang Khram

## Полезные нюансы

- ⚠️ В высокий сезон — очереди  
- 🌞 Лучшее время: утро  
- 👕 Удобная обувь, купальник  
- 🐾 Не оставляйте мусор

## Локальная ценность

Emerald Pool — часть охраняемого национального парка и пример устойчивого экотуризма в регионе.
",editorial
place,kbi-tiger-cave-temple,overview,ru,,"## Почему это важно?

- 🌟 Лучший вид на Краби  
- 🌍 Духовное место  
- 📸 Панорамы и статуи

## Билеты и посещение

- 💰 Вход: бесплатно  
- 🎟️ Пожертвования приветствуются  
- 🆓 Бесплатно

## Лучшие точки для фото

- 📷 Панораму с вершины  
- 📷 Ступени и лестницы  
- 🌅 Рассвет над джунглями

## Практическая информация

- **Адрес:** Wat Tham Suea, Krabi  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси / трансфер из Ao Nang (~20 мин)  
- 🛵 Байк  
- 🗺️ Север Краби

## Полезные нюансы

- ⚠️ Подъём очень крутой — не для всех  
- 🌞 Лучшее время: утро (меньше жара)  
- 👕 Удобная обувь, вода обязательна  
- 🐾 Уважайте религиозное место

## Локальная ценность

Храм — важный духовный центр южного Таиланда и место паломничества буддистов.
",editorial
place,kbi-hong-islands,overview,ru,,"## Почему это важно?

- 🌟 Бирюзовые лагуны  
- 🌍 Морской национальный парк  
- 📸 Пляжи и скалы

## Билеты и посещение

- 💰 Тур: ~1200–1800 THB  
- 🎟️ Включает лодку, обед, снаряжение  
- 🆓 Бесплатно: нет

## Лучшие точки для фото

- 📷 Лагуну с воздуха (с лодки)  
- 📷 Коралловые рифы под водой  
- 🌅 Закат на пляже Koh Pak Bia

## Практическая информация

- **Адрес:** Hong Islands, Krabi  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚤 Только на организованной лодке из Ao Nang  
- 🗺️ Морской национальный парк

## Полезные нюансы

- ⚠️ Бронируйте тур заранее  
- 🌞 Лучший сезон: ноябрь–апрель  
- 👕 Купальник, акваобувь, солнцезащита  
- 🐾 Не трогайте кораллы

## Локальная ценность

Туры поддерживают местные лодочные кооперативы и систему охраны морского парка.
",editorial
place,kbi-khao-khanab-nam,overview,ru,,"## Почему это важно?

- 🌟 Символ Краби  
- 🌍 Природная достопримечательность  
- 📸 Скалы у реки

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ —  
- 🆓 Бесплатно

## Лучшие точки для фото

- 📷 Скалы с отражением в воде  
- 📷 Вид с моста  
- 🌅 Закат над рекой

## Практическая информация

- **Адрес:** Krabi Town, Krabi  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси из центра Краби (~10 мин)  
- 🚶 Пешком из старого города  
- 🗺️ Устье реки Краби

## Полезные нюансы

- ⚠️ Нет тени — берите зонт  
- 🌞 Лучшее время: утро или вечер  
- 👕 Лёгкая одежда  
- 🐾 —

## Локальная ценность

Скалы — официальный символ провинции Краби и часто изображаются на сувенирах и логотипах.
",editorial
place,kbi-the-grotto-restaurant,overview,ru,,"## Как добраться

- 🚤 Лодка long-tail до Railay West  
- 🗺️ Пляж Railay

## Полезные нюансы

- ⚠️ Бронируйте заранее — мало мест  
- 🌞 Лучшее время: закат  
- 👕 Smart casual  
- 🐾 —

## Локальная ценность

The Grotto — один из самых романтичных ресторанов Таиланда, поддерживающий премиум-туризм Краби.

## Лучшие точки для фото

- 📷 Интерьер пещеры  
- 📷 Подачу блюд при свечах  
- 🌅 Вид на море на закате

## Практическая информация

- **Адрес:** Railay Beach, Krabi  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Ужин в пещере  
- 🌍 Уникальная локация  
- 📸 Вид на море

## Билеты и посещение

- 💰 Средний чек: 800–1500 THB  
- 🎟️ Бронирование рекомендуется  
- 🆓 Бесплатно: вода
",editorial
place,phk-patong-beach,overview,ru,,"## Почему это важно?

- 🌟 Главный курортный пляж Пхукета  
- 🌍 Центр туристической и ночной жизни острова  
- 📸 Закаты, длинная береговая линия, огни Bangla Road

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Аренда лежаков и зонтов — платно  
- 🆓 Пляж общественный

## Лучшие точки для фото

- 📷 Береговую линию  
- 📷 Закат над Андаманским морем  
- 🌅 Ночную Bangla Road

## Практическая информация

- **Адрес:** Patong, Kathu District  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси / Grab  
- 🛵 Байк  
- 🚌 Сонгтэо из Пхукет-тауна  
- 🗺️ Западное побережье острова

## Полезные нюансы

- ⚠️ Многолюдно в высокий сезон  
- 🌞 Лучшее время — утро и закат  
- 👕 Пляжная одежда  
- 🐾 Следите за личными вещами

## Локальная ценность

Patong Beach является ключевым источником дохода для местного населения и основой туристической экономики Пхукета.
",editorial
place,phk-big-buddha-phuket,overview,ru,,"## Почему это важно?

- 🌟 Один из главных символов острова  
- 🌍 Религиозное и смотровое место  
- 📸 Панорамы побережья и холмов

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Пожертвования приветствуются  
- 🆓 Свободный вход

## Лучшие точки для фото

- 📷 Статую на фоне неба  
- 📷 Вид на южный Пхукет  
- 🌅 Закат с обзорной площадки

## Практическая информация

- **Адрес:** Chalong, Phuket  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🗺️ Район Chalong

## Полезные нюансы

- ⚠️ Обязательна закрытая одежда  
- 🌞 Лучше приезжать утром  
- 👕 Закрытые плечи и колени  
- 🐾 Тихое поведение

## Локальная ценность

Место служит духовным ориентиром для жителей острова и центром благотворительных инициатив.
",editorial
place,phk-promthep-cape,overview,ru,,"## Почему это важно?

- 🌟 Лучший закат острова  
- 🌍 Природная достопримечательность  
- 📸 Скалы и океан

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Не требуется  
- 🆓 Свободный доступ

## Лучшие точки для фото

- 📷 Мыс с высоты  
- 📷 Солнце над океаном  
- 🌅 Силуэты людей на фоне заката

## Практическая информация

- **Адрес:** Rawai, Phuket  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🗺️ Южная часть острова

## Полезные нюансы

- ⚠️ Много туристов на закате  
- 🌞 Приходить заранее  
- 👕 Удобная обувь  
- 🐾 Осторожно на скалах

## Локальная ценность

Promthep Cape остаётся культовым местом встреч и символом Пхукета для местных жителей.
",editorial
place,phk-old-phuket-town,overview,ru,,"## Почему это важно?

- 🌟 Самый колоритный район острова  
- 🌍 Историческое наследие Пхукета  
- 📸 Фасады и уличная жизнь

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Музеи — платно  
- 🆓 Прогулка свободная

## Лучшие точки для фото

- 📷 Цветные фасады  
- 📷 Уличные сцены  
- 🌅 Вечернюю подсветку

## Практическая информация

- **Адрес:** Phuket Town  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🚌 Сонгтэо из Патонга  
- 🗺️ Центр Пхукет-тауна

## Полезные нюансы

- ⚠️ Жарко днём  
- 🌞 Лучшее время — утро и вечер  
- 👕 Лёгкая одежда  
- 🐾 Воскресный рынок вечером

## Локальная ценность

Old Town сохраняет историческую идентичность острова и поддерживает локальный бизнес и культуру.
",editorial
place,phk-phi-phi-islands,overview,ru,,"## Почему это важно?

- 🌟 Открыточные виды  
- 🌍 Национальный парк  
- 📸 Лагуны и скалы

## Билеты и посещение

- 💰 Экскурсии от 1500 THB  
- 🎟️ Тур пакетами  
- 🆓 Купание включено

## Лучшие точки для фото

- 📷 Лагуны  
- 📷 Известняковые скалы  
- 🌅 Виды с лодки

## Практическая информация

- **Адрес:** Pier Phuket  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚤 Катер с Пхукета  
- 🗺️ Восточное направление

## Полезные нюансы

- ⚠️ Ограничения на посещение Maya Bay  
- 🌞 Лучше утренние туры  
- 👕 Купальная одежда  
- 🐾 Экологические правила

## Локальная ценность

Экскурсии поддерживают морские сообщества и экотуризм региона.
",editorial
place,phk-blue-elephant-phuket,overview,ru,,"## Почему стоит зайти?

- 🌟 Икона тайской кухни  
- 🌍 Историческое здание  
- 📸 Элегантная подача

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🗺️ Phuket Town

## Полезные нюансы

- ⚠️ Smart casual  
- 🌞 Подходит для вечера  
- 👕 Элегантная одежда  
- 🐾 Не допускаются животные

## Локальная ценность

Ресторан сохраняет традиции тайской кухни и привлекает гастрономический туризм.

## Лучшие точки для фото

- 📷 Интерьеры  
- 📷 Подачу блюд  
- 🌅 Вечернюю атмосферу

## Практическая информация

- **Адрес:** Phuket Town  
- **Сайт:** —  
- **Телефон:** —

## Билеты и посещение

- 💰 Высокий чек  
- 🎟️ Бронирование рекомендуется  
- 🆓 —
",editorial
place,phk-raya-restaurant,overview,ru,,"## Почему стоит зайти?

- 🌟 Аутентичная кухня  
- 🌍 Семейные традиции  
- 📸 Исторический интерьер

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🗺️ Phuket Town

## Полезные нюансы

- ⚠️ Популярно среди туристов  
- 🌞 Лучше днём  
- 👕 Повседневная одежда  
- 🐾 —

## Локальная ценность

Raya Restaurant поддерживает традиционную гастрономию Пхукета и локальных поставщиков.

## Лучшие точки для фото

- 📷 Интерьер  
- 📷 Блюда  
- 🌅 Атмосферу зала

## Практическая информация

- **Адрес:** Phuket Town  
- **Сайт:** —  
- **Телефон:** —

## Билеты и посещение

- 💰 Средний чек  
- 🎟️ Очереди в пиковые часы  
- 🆓 —
",editorial
place,phk-kan-eang-pier,overview,ru,,"## Почему стоит зайти?

- 🌟 Свежие морепродукты  
- 🌍 Ужин у воды  
- 📸 Закаты над заливом

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🗺️ Chalong Pier

## Полезные нюансы

- ⚠️ Лучше бронировать вечером  
- 🌞 Закат — лучшее время  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Заведение поддерживает местных рыбаков и гастрономическую культуру острова.

## Лучшие точки для фото

- 📷 Террасу у воды  
- 📷 Морепродукты  
- 🌅 Закат над пирсом

## Практическая информация

- **Адрес:** Chalong, Phuket  
- **Сайт:** —  
- **Телефон:** —

## Билеты и посещение

- 💰 Средний и высокий чек  
- 🎟️ Бронирование рекомендуется  
- 🆓 —
",editorial
