entity_type,entity_id,tab_key,lang,title,body_markdown,source
place,lpq-tamarind-restaurant,overview,ru,,"## Что попробовать обязательно

- 🍽 Дегустационный сет  
- 🍲 Лаап и супы  
- 🍚 Липкий рис

## Как добраться

- 🚶 Пешком из центра  
- 🗺️ Район старого города

## Полезные нюансы

- ⚠️ Популярно у туристов  
- 🌞 Лучше днём  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Ресторан способствует сохранению и популяризации лаосской кухни.

## Лучшие точки для фото

- 📷 Подачу блюд  
- 📷 Интерьер  
- 🌅 Атмосферу зала

## Практическая информация

- **Адрес:** Luang Prabang Old Town  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Лучшее место для знакомства с кухней Лаоса  
- 🌍 Традиционные рецепты  
- 📸 Аутентичная подача

## Билеты и посещение

- 💰 Средний чек  
- 🎟️ Бронирование рекомендуется  
- 🆓 —
",editorial
place,lpq-utopia-bar,overview,ru,,"## Что попробовать обязательно

- 🍹 Коктейли  
- 🎶 Музыку  
- 🌅 Закат

## Как добраться

- 🚶 Пешком из центра  
- 🗺️ Берег Меконга

## Полезные нюансы

- ⚠️ Закрывается рано по местным правилам  
- 🌞 Лучшее время — закат  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Бар стал частью культурной сцены Луангпхабанга и местом общения путешественников.

## Лучшие точки для фото

- 📷 Террасу  
- 📷 Реку  
- 🌅 Закат

## Практическая информация

- **Адрес:** Mekong Riverside  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Легендарное место для путешественников  
- 🌍 Бар у реки  
- 📸 Закаты над Меконгом

## Билеты и посещение

- 💰 Средний чек  
- 🎟️ Вход свободный  
- 🆓 —
",editorial
place,lpq-dyen-sabai-restaurant,overview,ru,,"## Что попробовать обязательно

- 🍽 Лаап  
- 🍜 Супы  
- 🍹 Коктейли

## Как добраться

- 🚶 Пешком + бамбуковый мост  
- 🚕 Тук-тук  
- 🗺️ Берег Нам Хан

## Полезные нюансы

- ⚠️ Популярно вечером  
- 🌞 Лучшее время — закат  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Ресторан поддерживает локальные фермерские продукты и семейный бизнес.

## Лучшие точки для фото

- 📷 Террасу у реки  
- 📷 Подсветку  
- 🌅 Отражение воды

## Практическая информация

- **Адрес:** Nam Khan River  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Ужин у реки  
- 🌍 Локальная кухня  
- 📸 Вечерний вид

## Билеты и посещение

- 💰 Средний чек  
- 🎟️ Бронирование желательно  
- 🆓 —
",editorial
place,lpq-manda-de-laos,overview,ru,,"## Что попробовать обязательно

- 🍽 Дегустационные сеты  
- 🍷 Вино  
- 🌿 Блюда из локальных продуктов

## Как добраться

- 🚶 Пешком из центра  
- 🚕 Тук-тук  
- 🗺️ Старый город

## Полезные нюансы

- ⚠️ Элегантный дресс-код  
- 🌞 Лучше вечером  
- 👕 Smart casual  
- 🐾 —

## Локальная ценность

Ресторан продвигает лаосскую гастрономию на международном уровне.

## Лучшие точки для фото

- 📷 Пруд с лотосами  
- 📷 Подачу блюд  
- 🌅 Вечерний свет

## Практическая информация

- **Адрес:** Old Town, Luang Prabang  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Лучший fine dining города  
- 🌍 Современная интерпретация лаосской кухни  
- 📸 Лотосовый пруд и вечерняя подсветка

## Билеты и посещение

- 💰 💎 Premium  
- 🎟️ Бронирование обязательно  
- 🆓 —
",editorial
place,lpq-joma-bakery-cafe,overview,ru,,"## Что попробовать обязательно

- 🍰 Выпечку  
- ☕ Кофе  
- 🥐 Завтраки

## Как добраться

- 🚶 Пешком из центра  
- 🗺️ Старый город

## Полезные нюансы

- ⚠️ Многолюдно утром  
- 🌞 Лучше раннее время  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Кафе стало частью повседневной жизни путешественников и местных жителей.

## Лучшие точки для фото

- 📷 Витрину  
- 📷 Кофе  
- 🌅 Утренний свет

## Практическая информация

- **Адрес:** Old Town, Luang Prabang  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Лучшее кафе для завтрака  
- 🌍 Международная атмосфера  
- 📸 Кофе и выпечка

## Билеты и посещение

- 💰 Бюджет–средний  
- 🎟️ —  
- 🆓 —
",editorial
place,lpq-bouang-asian-eatery,overview,ru,,"## Что попробовать обязательно

- 🍽 Азиатские блюда  
- 🍷 Напитки  
- 🌅 Закат

## Как добраться

- 🚶 Пешком из центра  
- 🗺️ Берег Меконга

## Полезные нюансы

- ⚠️ Популярно вечером  
- 🌞 Лучшее время — закат  
- 👕 Casual chic  
- 🐾 —

## Локальная ценность

Заведение демонстрирует современное развитие гастрономической сцены Луангпхабанга.

## Лучшие точки для фото

- 📷 Вид на реку  
- 📷 Блюда  
- 🌅 Вечернюю атмосферу

## Практическая информация

- **Адрес:** Mekong Riverside  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Современный формат кухни  
- 🌍 Вид на реку  
- 📸 Интерьер и подача

## Билеты и посещение

- 💰 Средний чек  
- 🎟️ Бронирование желательно  
- 🆓 —
",editorial
place,pkz-wat-phou,overview,ru,,"## Почему это важно?

- 🌟 Главный исторический объект юга Лаоса  
- 🌍 Наследие кхмерской цивилизации  
- 📸 Каменные террасы и вид на равнину

## Структура комплекса

- 🏛 Храмовые руины  
- 🚶 Проход по сакральной оси  
- 🌅 Вид на закат

## Билеты и посещение

- 💰 ~50 000 LAK  
- 🎟️ Билет на входе  
- 🆓 —

## Лучшие точки для фото

- 📷 Храмовые руины  
- 📷 Каменные лестницы  
- 🌅 Панораму равнины

## Практическая информация

- **Адрес:** Champasak Province  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси из Паксе  
- 🛵 Байк  
- 🗺️ ~45 км южнее города

## Полезные нюансы

- ⚠️ Жарко днём  
- 🌞 Лучше утром  
- 👕 Удобная одежда  
- 🐾 Вода обязательна

## Локальная ценность

Wat Phou — ключевой элемент культурной идентичности юга Лаоса и объект сохранения мирового наследия.
",editorial
place,pkz-bolaven-plateau,overview,ru,,"## Почему это важно?

- 🌟 Лучшие водопады юга Лаоса  
- 🌍 Кофейный регион страны  
- 📸 Джунгли и каскады

## Структура комплекса

- 💦 Водопады  
- ☕ Кофейные фермы  
- 🚶 Природные маршруты

## Билеты и посещение

- 💰 Въезд бесплатный  
- 🎟️ Отдельные водопады — платно  
- 🆓 —

## Лучшие точки для фото

- 📷 Водопады  
- 📷 Кофейные плантации  
- 🌅 Туман над лесом

## Практическая информация

- **Адрес:** Bolaven Plateau  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Экскурсия  
- 🛵 Байк  
- 🗺️ Восток от Паксе

## Полезные нюансы

- ⚠️ Погода меняется  
- 🌞 Лучше сухой сезон  
- 👕 Куртка по утрам  
- 🐾 —

## Локальная ценность

Плато поддерживает сельское хозяйство и устойчивый экотуризм региона.
",editorial
place,pkz-tad-fane-waterfall,overview,ru,,"## Почему это важно?

- 🌟 Самый высокий водопад региона  
- 🌍 Природный памятник  
- 📸 Две струи в глубоком ущелье

## Структура комплекса

- 💦 Водопад  
- 🔭 Смотровые площадки  
- 🚶 Прогулку по тропам

## Билеты и посещение

- 💰 ~10 000 LAK  
- 🎟️ Билет на входе  
- 🆓 —

## Лучшие точки для фото

- 📷 Двойной каскад  
- 📷 Ущелье  
- 🌅 Туман над водопадом

## Практическая информация

- **Адрес:** Bolaven Plateau  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🗺️ Болавен Плато

## Полезные нюансы

- ⚠️ Не купаются  
- 🌞 Лучше утром  
- 👕 Удобная обувь  
- 🐾 Осторожно у обрывов

## Локальная ценность

Водопад — ключевая природная достопримечательность региона и источник экотуризма.
",editorial
place,pkz-champasak-town,overview,ru,,"## Почему это важно?

- 🌟 Аутентичная атмосфера  
- 🌍 База для посещения Wat Phou  
- 📸 Улица у реки

## Структура комплекса

- 🚶 Прогулку по набережной  
- 🏘 Колониальные дома  
- 🌅 Закат над Меконгом

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ —  
- 🆓 Свободный доступ

## Лучшие точки для фото

- 📷 Реку  
- 📷 Дома  
- 🌅 Закат

## Практическая информация

- **Адрес:** Champasak  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси из Паксе  
- 🛵 Байк  
- 🗺️ Юг Паксе

## Полезные нюансы

- ⚠️ Очень спокойно  
- 🌞 Лучшее время — вечер  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Город сохраняет традиционный уклад жизни южного Лаоса.
",editorial
place,pkz-mekong-riverside-pakse,overview,ru,,"## Почему это важно?

- 🌟 Лучшее место для вечерних прогулок  
- 🌍 Городская жизнь у реки  
- 📸 Закаты над Меконгом

## Структура комплекса

- 🚶 Прогулку  
- 🍢 Уличную еду  
- 🌅 Закат

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ —  
- 🆓 Свободный доступ

## Лучшие точки для фото

- 📷 Реку  
- 📷 Вечерние огни  
- 🌅 Закат

## Практическая информация

- **Адрес:** Pakse Riverside  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚶 Пешком из центра  
- 🚕 Такси  
- 🗺️ Центр Паксе

## Полезные нюансы

- ⚠️ Активно вечером  
- 🌞 Лучшее время — закат  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Набережная — общественное пространство и центр городской жизни.
",editorial
place,pkz-tad-yuang-waterfall,overview,ru,,"## Почему это важно?

- 🌟 Купание у большого водопада  
- 🌍 Доступная природная локация  
- 📸 Вода и скалы

## Структура комплекса

- 💦 Купание  
- 🚶 Прогулку  
- 🌿 Отдых

## Билеты и посещение

- 💰 ~10 000 LAK  
- 🎟️ Билет на входе  
- 🆓 —

## Лучшие точки для фото

- 📷 Каскад  
- 📷 Бассейн  
- 🌅 Свет в лесу

## Практическая информация

- **Адрес:** Bolaven Plateau  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🗺️ Болавен Плато

## Полезные нюансы

- ⚠️ Камни скользкие  
- 🌞 Лучше днём  
- 👕 Купальная одежда  
- 🐾 —

## Локальная ценность

Водопад — популярное место отдыха для местных жителей.
",editorial
place,pkz-daolin-restaurant-cafe,overview,ru,,"## Что попробовать обязательно

- 🍽 Лаосские блюда  
- 🍝 Европейские позиции  
- ☕ Кофе

## Как добраться

- 🚶 Пешком из центра  
- 🚕 Такси  
- 🗺️ Центр Паксе

## Полезные нюансы

- ⚠️ Популярно днём  
- 🌞 Подходит для завтраков  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Заведение поддерживает локальный рынок продуктов и сервис Паксе.

## Лучшие точки для фото

- 📷 Интерьер  
- 📷 Подачу  
- 🌅 Атмосферу

## Практическая информация

- **Адрес:** Pakse  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Уютное место для обеда  
- 🌍 Разнообразное меню  
- 📸 Современный интерьер

## Билеты и посещение

- 💰 Средний чек  
- 🎟️ —  
- 🆓 —
",editorial
place,pkz-le-panorama-restaurant,overview,ru,,"## Что попробовать обязательно

- 🍽 Французские блюда  
- 🍷 Вино  
- 🌅 Закат

## Как добраться

- 🚶 Пешком из центра  
- 🚕 Такси  
- 🗺️ Mekong Riverside

## Полезные нюансы

- ⚠️ Лучше вечером  
- 🌞 Закат — лучшее время  
- 👕 Smart casual  
- 🐾 —

## Локальная ценность

Ресторан отражает колониальное гастрономическое наследие региона.

## Лучшие точки для фото

- 📷 Вид на реку  
- 📷 Стол у окна  
- 🌅 Закат

## Практическая информация

- **Адрес:** Pakse Riverside  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Ужин с видом на реку  
- 🌍 Французское влияние  
- 📸 Закаты

## Билеты и посещение

- 💰 Средний–высокий чек  
- 🎟️ Бронирование желательно  
- 🆓 —
",editorial
place,pkz-sinouk-coffee-pakse,overview,ru,,"## Что попробовать обязательно

- ☕ Эспрессо  
- 🧋 Лаосский кофе  
- 🛍 Зерно на вынос

## Как добраться

- 🚶 Пешком  
- 🚕 Такси  
- 🗺️ Центр Паксе

## Полезные нюансы

- ⚠️ Популярно утром  
- 🌞 Лучшее время — завтрак  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Кофейня продвигает лаосский кофе и поддерживает фермеров региона.

## Лучшие точки для фото

- 📷 Кофе  
- 📷 Витрину  
- 🌅 Утренний свет

## Практическая информация

- **Адрес:** Pakse  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Лучший лаосский кофе  
- 🌍 Продукция с Болавен Плато  
- 📸 Кофейная культура

## Билеты и посещение

- 💰 Бюджет–средний  
- 🎟️ —  
- 🆓 —
",editorial
place,svk-st-teresa-s-catholic-church,overview,ru,,"## Почему это важно?

- 🌟 Главный архитектурный символ колониального Саваннакхета  
- 🌍 Отражение французского периода истории Лаоса  
- 📸 Фасад, витражи и атмосферная площадь

## Структура комплекса

- 🏛 Фасад и внутреннее убранство  
- 🚶 Прогулку вокруг исторического центра  
- 📷 Фото колониальной архитектуры

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ —  
- 🆓 Вход свободный

## Лучшие точки для фото

- 📷 Фасад собора  
- 📷 Детали окон и дверей  
- 🌅 Свет вечером на площади

## Практическая информация

- **Адрес:** Savannakhet Old Town  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚶 Пешком из центра  
- 🚕 Тук-тук  
- 🗺️ Исторический центр города

## Полезные нюансы

- ⚠️ Уважайте религиозное пространство  
- 🌞 Лучше посещать днём  
- 👕 Скромная одежда  
- 🐾 Тихое поведение

## Локальная ценность

Собор — важная часть исторической памяти города и пример мультикультурного наследия.
",editorial
place,svk-savannakhet-old-town,overview,ru,,"## Почему это важно?

- 🌟 Лучшее место для прогулки по “французскому Лаосу”  
- 🌍 Историческое ядро города  
- 📸 Колониальные фасады и уличные сцены

## Структура комплекса

- 🚶 Прогулку по кварталу  
- 🏘 Колониальные здания  
- 🌅 Закат у реки

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ —  
- 🆓 Свободный доступ

## Лучшие точки для фото

- 📷 Колониальные фасады  
- 📷 Улицы с пальмами  
- 🌅 Закат у Меконга

## Практическая информация

- **Адрес:** Savannakhet Riverside  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚶 Пешком из центра  
- 🚕 Тук-тук  
- 🗺️ Набережная Меконга

## Полезные нюансы

- ⚠️ Очень тихо вечером  
- 🌞 Лучшее время — утро и закат  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Квартал сохраняет историческую идентичность Саваннакхета и поддерживает локальный туризм.
",editorial
place,svk-dinosaur-museum,overview,ru,,"## Почему это важно?

- 🌟 Необычная тема для Лаоса  
- 🌍 Региональная история и образование  
- 📸 Экспозиции и макеты

## Структура комплекса

- 🦴 Экспонаты и макеты  
- 📚 Информационные стенды  
- 🚶 Прогулку по центру после музея

## Билеты и посещение

- 💰 Бюджетно / часто бесплатно  
- 🎟️ —  
- 🆓 Возможен свободный вход

## Лучшие точки для фото

- 📷 Макеты  
- 📷 Витрины  
- 🌅 Улицы рядом

## Практическая информация

- **Адрес:** Savannakhet Town Center  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚶 Пешком из старого города  
- 🚕 Тук-тук  
- 🗺️ Центр Саваннакхета

## Полезные нюансы

- ⚠️ Экспозиция небольшая  
- 🌞 Лучше днём  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Музей поддерживает образовательную миссию и интерес к природной истории региона.
",editorial
place,svk-mekong-riverside-promenade,overview,ru,,"## Почему это важно?

- 🌟 Лучшее место для заката в городе  
- 🌍 Городская жизнь у реки  
- 📸 Меконг, лодки и вечерние огни

## Структура комплекса

- 🚶 Прогулку  
- 🍢 Уличную еду  
- 🌅 Закат

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ —  
- 🆓 Свободный доступ

## Лучшие точки для фото

- 📷 Закат над Меконгом  
- 📷 Набережную  
- 🌅 Вечерние огни

## Практическая информация

- **Адрес:** Mekong Riverside, Savannakhet  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚶 Пешком из центра  
- 🚕 Тук-тук  
- 🗺️ Riverside Road

## Полезные нюансы

- ⚠️ Активно вечером  
- 🌞 Лучшее время — закат  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Набережная — социальный центр города и место встреч местных жителей.
",editorial
place,svk-that-ing-hang-stupa,overview,ru,,"## Почему это важно?

- 🌟 Священное место региона  
- 🌍 Буддийское наследие Лаоса  
- 📸 Ступа и монастырский комплекс

## Структура комплекса

- 🛕 Ступу и храмовую территорию  
- 🚶 Прогулку по монастырю  
- 📷 Детали архитектуры

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Пожертвования приветствуются  
- 🆓 Свободный вход

## Лучшие точки для фото

- 📷 Ступу  
- 📷 Ворота комплекса  
- 🌅 Свет в утренние часы

## Практическая информация

- **Адрес:** That Ing Hang, Savannakhet Province  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси / тук-тук  
- 🛵 Байк  
- 🗺️ Окрестности Саваннакхета

## Полезные нюансы

- ⚠️ Уважайте религиозное пространство  
- 🌞 Лучше утром  
- 👕 Скромная одежда  
- 🐾 —

## Локальная ценность

Ступа остаётся важным центром паломничества и духовной практики для местных жителей.
",editorial
place,svk-savannakhet-city-museum,overview,ru,,"## Почему это важно?

- 🌟 Быстрый способ понять регион  
- 🌍 История и культура провинции  
- 📸 Локальные артефакты

## Структура комплекса

- 🏛 Экспозиции о колониальном периоде  
- 📚 Этнографические предметы  
- 🚶 Прогулку по окрестностям после визита

## Билеты и посещение

- 💰 Бюджетно / часто бесплатно  
- 🎟️ —  
- 🆓 Возможен свободный вход

## Лучшие точки для фото

- 📷 Фасад  
- 📷 Экспонаты (если разрешено)  
- 🌅 Улицы вокруг

## Практическая информация

- **Адрес:** Savannakhet Old Town  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚶 Пешком из старого города  
- 🚕 Тук-тук  
- 🗺️ Центр

## Полезные нюансы

- ⚠️ Небольшая экспозиция  
- 🌞 Лучше днём  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Музей поддерживает сохранение локального наследия и образовательные инициативы.
",editorial
place,svk-cafe-inn,overview,ru,,"## Что попробовать обязательно

- 🍳 Завтраки  
- ☕ Кофе  
- 🥐 Выпечку

## Как добраться

- 🚶 Пешком по old town  
- 🚕 Тук-тук  
- 🗺️ French Quarter

## Полезные нюансы

- ⚠️ Многолюдно утром  
- 🌞 Лучше приходить рано  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Кафе поддерживает локальный малый бизнес и комфортную инфраструктуру для путешественников.

## Лучшие точки для фото

- 📷 Интерьер  
- 📷 Кофе  
- 🌅 Улицу с фасадами

## Практическая информация

- **Адрес:** Savannakhet Old Town  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Лучшее место для завтрака в старом городе  
- 🌍 Уютная атмосфера  
- 📸 Кофе и выпечка

## Билеты и посещение

- 💰 Бюджет–средний  
- 🎟️ —  
- 🆓 —
",editorial
place,svk-lin-s-cafe,overview,ru,,"## Что попробовать обязательно

- 🍽 Лаосские блюда  
- 🍜 Лапшу  
- ☕ Кофе/чай

## Как добраться

- 🚶 Пешком из центра  
- 🚕 Тук-тук  
- 🗺️ Центр Savannakhet

## Полезные нюансы

- ⚠️ Популярно в обед  
- 🌞 Лучше днём  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Кафе поддерживает локальных поставщиков и развивает сервис в старом городе.

## Лучшие точки для фото

- 📷 Блюда  
- 📷 Интерьер  
- 🌅 Вечернюю атмосферу

## Практическая информация

- **Адрес:** Savannakhet  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Уютный формат «поесть без суеты»  
- 🌍 Комфортное меню для туристов  
- 📸 Простая, приятная подача

## Билеты и посещение

- 💰 Бюджет–средний  
- 🎟️ —  
- 🆓 —
",editorial
place,svk-daosavanh-restaurant,overview,ru,,"## Что попробовать обязательно

- 🍽 Лаап (laap)  
- 🍚 Липкий рис  
- 🍲 Супы

## Как добраться

- 🚕 Тук-тук  
- 🚶 Пешком из old town  
- 🗺️ Центр города

## Полезные нюансы

- ⚠️ Порции большие  
- 🌞 Подходит для вечера  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Ресторан поддерживает традиционную гастрокультуру южного Лаоса и семейные рецепты.

## Лучшие точки для фото

- 📷 Подачу блюд  
- 📷 Стол  
- 🌅 Атмосферу зала

## Практическая информация

- **Адрес:** Savannakhet  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Хорошее место для знакомства с местной кухней  
- 🌍 Спокойная семейная атмосфера  
- 📸 Локальный интерьер

## Билеты и посещение

- 💰 Бюджет–средний  
- 🎟️ —  
- 🆓 —
",editorial
place,svk-sinouk-coffee-savannakhet,overview,ru,,"## Что попробовать обязательно

- ☕ Эспрессо/латте  
- 🧁 Десерты  
- 🛍 Кофе на вынос

## Как добраться

- 🚶 Пешком из центра  
- 🚕 Тук-тук  
- 🗺️ Savannakhet

## Полезные нюансы

- ⚠️ Популярно утром  
- 🌞 Лучшее время — завтрак  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Кофейня продвигает лаосский кофе и поддерживает фермеров страны.

## Лучшие точки для фото

- 📷 Кофе  
- 📷 Витрину  
- 🌅 Утренний свет

## Практическая информация

- **Адрес:** Savannakhet  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Лучший лаосский кофе  
- 🌍 Комфортная точка для работы/перерыва  
- 📸 Кофе и витрина

## Билеты и посещение

- 💰 Бюджет–средний  
- 🎟️ —  
- 🆓 —
",editorial
place,svk-mekong-riverside-food-stalls,overview,ru,,"## Что попробовать обязательно

- 🍢 Шашлычки  
- 🍜 Лапшу  
- 🥤 Напитки

## Как добраться

- 🚶 Пешком из old town  
- 🚕 Тук-тук  
- 🗺️ Mekong Riverside

## Полезные нюансы

- ⚠️ Простые условия  
- 🌞 Лучше вечером  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Точки уличной еды поддерживают малый бизнес и повседневную гастрокультуру города.

## Лучшие точки для фото

- 📷 Гриль и еду  
- 📷 Свет фонарей  
- 🌅 Вечерний Меконг

## Практическая информация

- **Адрес:** Mekong Riverside, Savannakhet  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Самая аутентичная уличная еда города  
- 🌍 Вечерняя жизнь у реки  
- 📸 Свет, дым гриля и Меконг

## Билеты и посещение

- 💰 Бюджетно  
- 🎟️ —  
- 🆓 Вход свободный
",editorial
